"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"04.10.2024","5,4680","5,4680","5,4680","5,4680","","-0,30%"
"03.10.2024","5,4844","5,4844","5,4844","5,4844","","1,00%"
"02.10.2024","5,4299","5,4299","5,4299","5,4299","","-0,40%"
"01.10.2024","5,4515","5,4515","5,4515","5,4515","","0,07%"
"30.09.2024","5,4475","5,4475","5,4475","5,4475","","0,09%"
"27.09.2024","5,4425","5,4425","5,4425","5,4425","","0,03%"
"26.09.2024","5,4406","5,4406","5,4406","5,4406","","-0,59%"
"25.09.2024","5,4730","5,4730","5,4730","5,4730","","0,06%"
"24.09.2024","5,4696","5,4696","5,4696","5,4696","","-1,34%"
"23.09.2024","5,5440","5,5440","5,5440","5,5440","","1,23%"
"20.09.2024","5,4769","5,4769","5,4769","5,4769","","1,08%"
"19.09.2024","5,4183","5,4183","5,4183","5,4183","","-1,06%"
"18.09.2024","5,4761","5,4761","5,4761","5,4761","","-0,44%"
"17.09.2024","5,5004","5,5004","5,5004","5,5004","","-0,36%"
"16.09.2024","5,5201","5,5201","5,5201","5,5201","","-0,92%"
"13.09.2024","5,5711","5,5711","5,5711","5,5711","","-1,48%"
"12.09.2024","5,6548","5,6548","5,6548","5,6548","","0,30%"
"11.09.2024","5,6381","5,6381","5,6381","5,6381","","0,24%"
"10.09.2024","5,6248","5,6248","5,6248","5,6248","","0,28%"
"09.09.2024","5,6091","5,6091","5,6091","5,6091","","0,71%"
"06.09.2024","5,5696","5,5696","5,5696","5,5696","","-0,62%"
"05.09.2024","5,6043","5,6043","5,6043","5,6043","","-0,55%"
"04.09.2024","5,6353","5,6353","5,6353","5,6353","","0,24%"
"03.09.2024","5,6218","5,6218","5,6218","5,6218","","-0,01%"
"02.09.2024","5,6224","5,6224","5,6224","5,6224","","-0,59%"
"30.08.2024","5,6556","5,6556","5,6556","5,6556","","0,36%"
"29.08.2024","5,6352","5,6352","5,6352","5,6352","","1,89%"
"28.08.2024","5,5309","5,5309","5,5309","5,5309","","0,63%"
"27.08.2024","5,4963","5,4963","5,4963","5,4963","","0,09%"
"26.08.2024","5,4915","5,4915","5,4915","5,4915","","-0,62%"
"23.08.2024","5,5257","5,5257","5,5257","5,5257","","-0,47%"
"22.08.2024","5,5518","5,5518","5,5518","5,5518","","1,49%"
"21.08.2024","5,4701","5,4701","5,4701","5,4701","","0,29%"
"20.08.2024","5,4541","5,4541","5,4541","5,4541","","0,57%"
"19.08.2024","5,4231","5,4231","5,4231","5,4231","","-0,72%"
"16.08.2024","5,4626","5,4626","5,4626","5,4626","","-0,03%"
"15.08.2024","5,4645","5,4645","5,4645","5,4645","","0,27%"
"14.08.2024","5,4496","5,4496","5,4496","5,4496","","-0,68%"
"13.08.2024","5,4869","5,4869","5,4869","5,4869","","-0,07%"
"12.08.2024","5,4905","5,4905","5,4905","5,4905","","-0,37%"
"09.08.2024","5,5109","5,5109","5,5109","5,5109","","-1,88%"
"08.08.2024","5,6166","5,6166","5,6166","5,6166","","0,14%"
"07.08.2024","5,6087","5,6087","5,6087","5,6087","","-0,77%"
"06.08.2024","5,6525","5,6525","5,6525","5,6525","","-1,94%"
"05.08.2024","5,7643","5,7643","5,7643","5,7643","","0,49%"
"02.08.2024","5,7363","5,7363","5,7363","5,7363","","1,21%"
"01.08.2024","5,6678","5,6678","5,6678","5,6678","","0,11%"
"31.07.2024","5,6618","5,6618","5,6618","5,6618","","0,16%"
"30.07.2024","5,6529","5,6529","5,6529","5,6529","","0,09%"
"29.07.2024","5,6476","5,6476","5,6476","5,6476","","0,02%"
"26.07.2024","5,6462","5,6462","5,6462","5,6462","","0,11%"
"25.07.2024","5,6399","5,6399","5,6399","5,6399","","0,10%"
"24.07.2024","5,6343","5,6343","5,6343","5,6343","","0,97%"
"23.07.2024","5,5804","5,5804","5,5804","5,5804","","0,38%"
"22.07.2024","5,5595","5,5595","5,5595","5,5595","","0,10%"
"19.07.2024","5,5540","5,5540","5,5540","5,5540","","0,21%"
"18.07.2024","5,5423","5,5423","5,5423","5,5423","","1,38%"
"17.07.2024","5,4667","5,4667","5,4667","5,4667","","0,73%"
"16.07.2024","5,4271","5,4271","5,4271","5,4271","","-0,53%"
"15.07.2024","5,4560","5,4560","5,4560","5,4560","","0,06%"
"12.07.2024","5,4526","5,4526","5,4526","5,4526","","0,79%"
"11.07.2024","5,4097","5,4097","5,4097","5,4097","","0,25%"
"10.07.2024","5,3964","5,4384","5,4384","5,3964","","-0,77%"
"09.07.2024","5,4384","5,4384","5,4384","5,4384","","-0,61%"
"08.07.2024","5,4717","5,4717","5,4717","5,4717","","-0,45%"
"05.07.2024","5,4967","5,4967","5,4967","5,4967","","0,24%"
"04.07.2024","5,4836","5,4836","5,4836","5,4836","","-1,83%"
"03.07.2024","5,5860","5,5860","5,5860","5,5860","","-1,44%"
"02.07.2024","5,6674","5,5890","5,6674","5,5890","","1,40%"
"01.07.2024","5,5890","5,5890","5,5890","5,5890","","0,55%"
"28.06.2024","5,5586","5,5586","5,5586","5,5586","","0,65%"
"27.06.2024","5,5226","5,5226","5,5226","5,5226","","0,24%"
"26.06.2024","5,5094","5,5094","5,5094","5,5094","","1,49%"
"25.06.2024","5,4286","5,3997","5,4286","5,3997","","0,54%"
"24.06.2024","5,3997","5,4413","5,4413","5,3997","","-0,76%"
"21.06.2024","5,4413","5,4413","5,4413","5,4413","","0,30%"
"20.06.2024","5,4251","5,4251","5,4251","5,4251","","-0,72%"
"19.06.2024","5,4644","5,4644","5,4644","5,4644","","1,06%"
"18.06.2024","5,4071","5,4071","5,4071","5,4071","","-0,10%"
"17.06.2024","5,4127","5,4127","5,4127","5,4127","","0,93%"
"14.06.2024","5,3627","5,3627","5,3627","5,3627","","-0,64%"
"13.06.2024","5,3971","5,3971","5,3971","5,3971","","0,15%"
"12.06.2024","5,3888","5,3888","5,3888","5,3888","","0,68%"
"11.06.2024","5,3521","5,3521","5,3521","5,3521","","-0,26%"
"10.06.2024","5,3663","5,3663","5,3663","5,3663","","1,64%"
"07.06.2024","5,2799","5,2799","5,2799","5,2799","","0,23%"
"06.06.2024","5,2678","5,2678","5,2678","5,2678","","-0,30%"
"05.06.2024","5,2838","5,2838","5,2838","5,2838","","0,29%"
"04.06.2024","5,2684","5,2684","5,2684","5,2684","","0,60%"
"03.06.2024","5,2370","5,2370","5,2370","5,2370","","-0,08%"
"31.05.2024","5,2413","5,2413","5,2413","5,2413","","0,85%"
"29.05.2024","5,1969","5,1969","5,1969","5,1969","","0,84%"
"28.05.2024","5,1535","5,1535","5,1535","5,1535","","-0,32%"
"27.05.2024","5,1701","5,1701","5,1701","5,1701","","0,38%"
"24.05.2024","5,1505","5,1505","5,1505","5,1505","","0,13%"
"23.05.2024","5,1440","5,1440","5,1440","5,1440","","-0,11%"
"22.05.2024","5,1499","5,1499","5,1499","5,1499","","0,91%"
"21.05.2024","5,1034","5,1034","5,1034","5,1034","","-0,09%"
"20.05.2024","5,1082","5,1082","5,1082","5,1082","","-0,14%"
"17.05.2024","5,1154","5,1154","5,1154","5,1154","","-0,22%"
"16.05.2024","5,1267","5,1267","5,1267","5,1267","","-0,30%"
"15.05.2024","5,1420","5,1420","5,1420","5,1420","","0,13%"
"14.05.2024","5,1353","5,1353","5,1353","5,1353","","-0,11%"
"13.05.2024","5,1409","5,1409","5,1409","5,1409","","-0,10%"
"10.05.2024","5,1461","5,1461","5,1461","5,1461","","-0,22%"
"09.05.2024","5,1574","5,1574","5,1574","5,1574","","1,36%"
"08.05.2024","5,0884","5,0884","5,0884","5,0884","","0,55%"
"07.05.2024","5,0607","5,0607","5,0607","5,0607","","-0,23%"
"06.05.2024","5,0724","5,0665","5,0724","5,0665","","0,12%"
"03.05.2024","5,0665","5,0665","5,0665","5,0665","","-1,01%"
"02.05.2024","5,1181","5,1181","5,1181","5,1181","","-1,03%"
"30.04.2024","5,1715","5,1715","5,1715","5,1715","","1,10%"
"29.04.2024","5,1152","5,1152","5,1152","5,1152","","-0,06%"
"26.04.2024","5,1181","5,1181","5,1181","5,1181","","-0,96%"
"25.04.2024","5,1676","5,1676","5,1676","5,1676","","0,17%"
"24.04.2024","5,1589","5,1589","5,1589","5,1589","","-0,07%"
"23.04.2024","5,1623","5,1623","5,1623","5,1623","","-0,80%"
"22.04.2024","5,2040","5,2040","5,2040","5,2040","","-0,43%"
"19.04.2024","5,2266","5,2266","5,2266","5,2266","","-0,46%"
"18.04.2024","5,2509","5,2509","5,2509","5,2509","","0,08%"
"17.04.2024","5,2466","5,2466","5,2466","5,2466","","-0,31%"
"16.04.2024","5,2632","5,2632","5,2632","5,2632","","1,72%"
"15.04.2024","5,1743","5,1743","5,1743","5,1743","","0,74%"
"12.04.2024","5,1361","5,1361","5,1361","5,1361","","1,18%"
"11.04.2024","5,0762","5,0762","5,0762","5,0762","","0,22%"
"10.04.2024","5,0651","5,0651","5,0651","5,0651","","1,15%"
"09.04.2024","5,0077","5,0077","5,0077","5,0077","","-0,68%"
"08.04.2024","5,0418","5,0418","5,0418","5,0418","","-0,20%"
"05.04.2024","5,0517","5,0517","5,0517","5,0517","","0,56%"
"04.04.2024","5,0234","5,0234","5,0234","5,0234","","-0,96%"
"03.04.2024","5,0721","5,0721","5,0721","5,0721","","0,49%"
"02.04.2024","5,0472","5,0472","5,0472","5,0472","","-0,11%"
"01.04.2024","5,0529","5,0529","5,0529","5,0529","","1,14%"
"28.03.2024","4,9959","4,9959","4,9959","4,9959","","0,21%"
"27.03.2024","4,9853","4,9853","4,9853","4,9853","","-0,03%"
"26.03.2024","4,9867","4,9867","4,9867","4,9867","","0,00%"
"25.03.2024","4,9866","4,9866","4,9866","4,9866","","-0,06%"
"22.03.2024","4,9894","4,9894","4,9894","4,9894","","0,18%"
"21.03.2024","4,9804","4,9804","4,9804","4,9804","","-0,62%"
"20.03.2024","5,0117","5,0117","5,0117","5,0117","","-0,46%"
"19.03.2024","5,0349","5,0349","5,0349","5,0349","","0,45%"
"18.03.2024","5,0121","5,0121","5,0121","5,0121","","0,37%"
"15.03.2024","4,9934","4,9765","4,9934","4,9765","","0,34%"
"14.03.2024","4,9765","4,9800","4,9800","4,9765","","-0,07%"
"13.03.2024","4,9800","4,9800","4,9800","4,9800","","-0,02%"
"12.03.2024","4,9810","4,9810","4,9810","4,9810","","0,07%"
"11.03.2024","4,9774","4,9774","4,9774","4,9774","","0,05%"
"08.03.2024","4,9748","4,9748","4,9748","4,9748","","0,78%"
"07.03.2024","4,9361","4,9361","4,9361","4,9361","","-0,07%"
"06.03.2024","4,9395","4,9395","4,9395","4,9395","","-0,18%"
"05.03.2024","4,9485","4,9485","4,9485","4,9485","","0,03%"
"04.03.2024","4,9472","4,9472","4,9472","4,9472","","-0,24%"
"01.03.2024","4,9593","4,9593","4,9593","4,9593","","-0,48%"
"29.02.2024","4,9830","4,9830","4,9830","4,9830","","0,56%"
"28.02.2024","4,9554","4,9572","4,9572","4,9554","","-0,04%"
"27.02.2024","4,9572","4,9572","4,9572","4,9572","","-0,49%"
"26.02.2024","4,9816","4,9816","4,9816","4,9816","","-0,06%"
"23.02.2024","4,9848","4,9848","4,9848","4,9848","","0,87%"
"22.02.2024","4,9416","4,9416","4,9416","4,9416","","0,24%"
"21.02.2024","4,9300","4,9300","4,9300","4,9300","","-0,21%"
"20.02.2024","4,9405","4,9405","4,9405","4,9405","","-0,36%"
"19.02.2024","4,9582","4,9582","4,9582","4,9582","","-0,35%"
"16.02.2024","4,9758","4,9758","4,9758","4,9758","","0,10%"
"15.02.2024","4,9707","4,9707","4,9707","4,9707","","-0,03%"
"14.02.2024","4,9720","4,9720","4,9720","4,9720","","0,01%"
"09.02.2024","4,9714","4,9714","4,9714","4,9714","","-0,17%"
"08.02.2024","4,9801","4,9801","4,9801","4,9801","","0,40%"
"07.02.2024","4,9605","4,9605","4,9605","4,9605","","-0,16%"
"06.02.2024","4,9684","4,9684","4,9684","4,9684","","-0,73%"
"05.02.2024","5,0050","5,0050","5,0050","5,0050","","1,18%"
"02.02.2024","4,9468","4,9468","4,9468","4,9468","","0,25%"
"01.02.2024","4,9347","4,9347","4,9347","4,9347","","-0,37%"
"31.01.2024","4,9532","4,9532","4,9532","4,9532","","-0,21%"
"30.01.2024","4,9635","4,9635","4,9635","4,9635","","0,84%"
"29.01.2024","4,9222","4,9222","4,9222","4,9222","","0,20%"
"26.01.2024","4,9122","4,9122","4,9122","4,9122","","-0,22%"
"25.01.2024","4,9229","4,9229","4,9229","4,9229","","0,08%"
"24.01.2024","4,9189","4,9189","4,9189","4,9189","","-1,05%"
"23.01.2024","4,9712","4,9712","4,9712","4,9712","","0,45%"
"22.01.2024","4,9487","4,9487","4,9487","4,9487","","0,54%"
"19.01.2024","4,9220","4,9220","4,9220","4,9220","","-0,36%"
"18.01.2024","4,9400","4,9400","4,9400","4,9400","","0,12%"
"17.01.2024","4,9343","4,9343","4,9343","4,9343","","0,63%"
"16.01.2024","4,9035","4,9035","4,9035","4,9035","","0,56%"
"15.01.2024","4,8762","4,8762","4,8762","4,8762","","0,46%"
"12.01.2024","4,8540","4,8540","4,8540","4,8540","","-0,51%"
"11.01.2024","4,8791","4,8791","4,8791","4,8791","","-0,22%"
"10.01.2024","4,8898","4,8898","4,8898","4,8898","","-0,07%"
"09.01.2024","4,8934","4,8934","4,8934","4,8934","","0,18%"
"08.01.2024","4,8847","4,8847","4,8847","4,8847","","-0,10%"
"05.01.2024","4,8896","4,8896","4,8896","4,8896","","-0,59%"
"04.01.2024","4,9185","4,9185","4,9185","4,9185","","-0,05%"
"03.01.2024","4,9209","4,9209","4,9209","4,9209","","0,61%"
"02.01.2024","4,8913","4,8913","4,8913","4,8913","","1,04%"
"28.12.2023","4,8410","4,8410","4,8410","4,8410","","0,22%"
"27.12.2023","4,8303","4,8303","4,8303","4,8303","","-0,13%"
"26.12.2023","4,8365","4,8365","4,8365","4,8365","","-0,52%"
"25.12.2023","4,8616","4,8616","4,8616","4,8616","","0,00%"
"22.12.2023","4,8616","4,8616","4,8616","4,8616","","-0,28%"
"21.12.2023","4,8752","4,8752","4,8752","4,8752","","-0,02%"
"20.12.2023","4,8763","4,8763","4,8763","4,8763","","0,21%"
"19.12.2023","4,8660","4,9396","4,9396","4,8660","","-1,49%"
"18.12.2023","4,9396","4,9396","4,9396","4,9396","","0,00%"
"15.12.2023","4,9394","4,9394","4,9394","4,9394","","0,99%"
"14.12.2023","4,8909","4,9577","4,9577","4,8909","","-1,35%"
"13.12.2023","4,9577","4,9577","4,9577","4,9577","","0,21%"
"12.12.2023","4,9473","4,9473","4,9473","4,9473","","0,07%"
"11.12.2023","4,9437","4,9437","4,9437","4,9437","","0,57%"
"08.12.2023","4,9155","4,9155","4,9155","4,9155","","0,43%"
"07.12.2023","4,8946","4,8946","4,8946","4,8946","","-0,17%"
"06.12.2023","4,9028","4,9028","4,9028","4,9028","","-0,99%"
"05.12.2023","4,9519","4,9519","4,9519","4,9519","","0,88%"
"04.12.2023","4,9088","4,9088","4,9088","4,9088","","-0,20%"
"01.12.2023","4,9188","4,9188","4,9188","4,9188","","-0,33%"
"30.11.2023","4,9352","4,9352","4,9352","4,9352","","0,86%"
"29.11.2023","4,8930","4,8930","4,8930","4,8930","","0,14%"
"28.11.2023","4,8864","4,8864","4,8864","4,8864","","-0,17%"
"27.11.2023","4,8948","4,8948","4,8948","4,8948","","0,05%"
"24.11.2023","4,8924","4,8924","4,8924","4,8924","","-0,01%"
"23.11.2023","4,8928","4,8928","4,8928","4,8928","","-0,08%"
"22.11.2023","4,8965","4,8965","4,8965","4,8965","","0,33%"
"21.11.2023","4,8803","4,8803","4,8803","4,8803","","0,17%"
"20.11.2023","4,8720","4,8720","4,8720","4,8720","","-0,26%"
"17.11.2023","4,8846","4,8846","4,8846","4,8846","","0,56%"
"16.11.2023","4,8572","4,8572","4,8572","4,8572","","-0,22%"
"14.11.2023","4,8679","4,8679","4,8679","4,8679","","-1,15%"
"13.11.2023","4,9243","4,9243","4,9243","4,9243","","0,06%"
"10.11.2023","4,9216","4,9216","4,9216","4,9216","","0,43%"
"09.11.2023","4,9004","4,9004","4,9004","4,9004","","0,31%"
"08.11.2023","4,8852","4,8852","4,8852","4,8852","","0,38%"
"07.11.2023","4,8667","4,8667","4,8667","4,8667","","-0,67%"
"06.11.2023","4,8996","4,8996","4,8996","4,8996","","0,18%"
"03.11.2023","4,8907","4,8907","4,8907","4,8907","","-2,56%"
"01.11.2023","5,0191","5,0191","5,0191","5,0191","","-0,75%"
"31.10.2023","5,0572","5,0572","5,0572","5,0572","","1,00%"
"30.10.2023","5,0071","5,0071","5,0071","5,0071","","1,20%"
"27.10.2023","4,9477","4,9477","4,9477","4,9477","","-1,15%"
"26.10.2023","5,0052","5,0052","5,0052","5,0052","","0,15%"
"25.10.2023","4,9978","4,9978","4,9978","4,9978","","-0,17%"
"24.10.2023","5,0062","5,0062","5,0062","5,0062","","-0,20%"
"23.10.2023","5,0161","5,0161","5,0161","5,0161","","-0,72%"
"20.10.2023","5,0525","5,0525","5,0525","5,0525","","-0,02%"
"19.10.2023","5,0537","5,0565","5,0565","5,0537","","-0,06%"
"18.10.2023","5,0565","5,0381","5,0565","5,0381","","0,37%"
"17.10.2023","5,0381","5,0381","5,0381","5,0381","","-0,46%"
"16.10.2023","5,0615","5,0615","5,0615","5,0615","","-0,01%"
"13.10.2023","5,0622","5,0622","5,0622","5,0622","","0,26%"
"11.10.2023","5,0493","5,0493","5,0493","5,0493","","-0,72%"
"10.10.2023","5,0859","5,0859","5,0859","5,0859","","-1,56%"
"09.10.2023","5,1663","5,1663","5,1663","5,1663","","-0,49%"
"06.10.2023","5,1915","5,1915","5,1915","5,1915","","0,40%"
"05.10.2023","5,1710","5,1710","5,1710","5,1710","","0,36%"
"04.10.2023","5,1523","5,1523","5,1523","5,1523","","0,83%"
"03.10.2023","5,1097","5,1097","5,1097","5,1097","","0,83%"
"02.10.2023","5,0676","5,0676","5,0676","5,0676","","1,20%"
"29.09.2023","5,0073","5,0073","5,0073","5,0073","","-0,79%"
"28.09.2023","5,0472","5,0472","5,0472","5,0472","","0,37%"
"27.09.2023","5,0286","5,0286","5,0286","5,0286","","1,15%"
"26.09.2023","4,9714","4,9714","4,9714","4,9714","","0,22%"
"25.09.2023","4,9603","4,9603","4,9603","4,9603","","0,97%"
"22.09.2023","4,9128","4,9128","4,9128","4,9128","","-0,20%"
"21.09.2023","4,9226","4,9226","4,9226","4,9226","","1,53%"
"20.09.2023","4,8484","4,8484","4,8484","4,8484","","-0,18%"
"19.09.2023","4,8572","4,8572","4,8572","4,8572","","0,08%"
"18.09.2023","4,8532","4,8532","4,8532","4,8532","","-0,32%"
"15.09.2023","4,8686","4,8686","4,8686","4,8686","","-0,13%"
"14.09.2023","4,8748","4,8748","4,8748","4,8748","","-0,85%"
"13.09.2023","4,9168","4,9168","4,9168","4,9168","","-0,67%"
"12.09.2023","4,9502","4,9502","4,9502","4,9502","","0,28%"
"11.09.2023","4,9363","4,9363","4,9363","4,9363","","-0,94%"
"08.09.2023","4,9832","4,9832","4,9832","4,9832","","0,15%"
"06.09.2023","4,9759","4,9759","4,9759","4,9759","","0,11%"
"05.09.2023","4,9702","4,9702","4,9702","4,9702","","1,08%"
"04.09.2023","4,9173","4,9173","4,9173","4,9173","","-0,29%"
"01.09.2023","4,9315","4,9315","4,9315","4,9315","","0,20%"
"31.08.2023","4,9216","4,9216","4,9216","4,9216","","1,16%"
"30.08.2023","4,8650","4,8650","4,8650","4,8650","","-0,11%"
"29.08.2023","4,8703","4,8703","4,8703","4,8703","","-0,48%"
"28.08.2023","4,8935","4,8935","4,8935","4,8935","","0,34%"
"25.08.2023","4,8769","4,8769","4,8769","4,8769","","0,05%"
"24.08.2023","4,8745","4,8745","4,8745","4,8745","","-0,47%"
"23.08.2023","4,8974","4,8974","4,8974","4,8974","","-0,92%"
"22.08.2023","4,9428","4,9428","4,9428","4,9428","","-0,83%"
"21.08.2023","4,9844","4,9844","4,9844","4,9844","","0,25%"
"18.08.2023","4,9721","4,9721","4,9721","4,9721","","-0,18%"
"17.08.2023","4,9813","4,9813","4,9813","4,9813","","0,09%"
"16.08.2023","4,9769","4,9769","4,9769","4,9769","","-0,08%"
"15.08.2023","4,9809","4,9809","4,9809","4,9809","","0,67%"
"14.08.2023","4,9478","4,9478","4,9478","4,9478","","1,15%"
"11.08.2023","4,8915","4,8915","4,8915","4,8915","","0,82%"
"10.08.2023","4,8515","4,8515","4,8515","4,8515","","-1,01%"
"09.08.2023","4,9012","4,9012","4,9012","4,9012","","-0,41%"
"08.08.2023","4,9214","4,9214","4,9214","4,9214","","0,42%"
"07.08.2023","4,9007","4,9007","4,9007","4,9007","","0,83%"
"04.08.2023","4,8606","4,8606","4,8606","4,8606","","-0,39%"
"03.08.2023","4,8794","4,8794","4,8794","4,8794","","1,49%"
"02.08.2023","4,8080","4,8080","4,8080","4,8080","","0,69%"
"01.08.2023","4,7749","4,7749","4,7749","4,7749","","0,71%"
"31.07.2023","4,7412","4,7412","4,7412","4,7412","","0,34%"
"28.07.2023","4,7250","4,7250","4,7250","4,7250","","0,11%"
"27.07.2023","4,7199","4,7199","4,7199","4,7199","","-0,35%"
"26.07.2023","4,7365","4,7365","4,7365","4,7365","","-0,27%"
"25.07.2023","4,7493","4,7493","4,7493","4,7493","","0,08%"
"24.07.2023","4,7454","4,7454","4,7454","4,7454","","-0,58%"
"21.07.2023","4,7729","4,7729","4,7729","4,7729","","-0,33%"
"20.07.2023","4,7885","4,7997","4,7997","4,7885","","-0,23%"
"19.07.2023","4,7997","4,7997","4,7997","4,7997","","-0,08%"
"18.07.2023","4,8037","4,8299","4,8299","4,8037","","-0,54%"
"17.07.2023","4,8299","4,8299","4,8299","4,8299","","0,72%"
"14.07.2023","4,7954","4,7954","4,7954","4,7954","","-0,17%"
"13.07.2023","4,8035","4,8035","4,8035","4,8035","","-0,04%"
"12.07.2023","4,8055","4,8055","4,8055","4,8055","","-1,82%"
"11.07.2023","4,8946","4,8946","4,8946","4,8946","","0,44%"
"10.07.2023","4,8732","4,8732","4,8732","4,8732","","-0,13%"
"07.07.2023","4,8796","4,8974","4,8974","4,8796","","-0,36%"
"06.07.2023","4,8974","4,8974","4,8974","4,8974","","0,82%"
"05.07.2023","4,8574","4,8574","4,8574","4,8574","","1,08%"
"04.07.2023","4,8053","4,8053","4,8053","4,8053","","0,38%"
"03.07.2023","4,7873","4,7873","4,7873","4,7873","","-0,66%"
"30.06.2023","4,8189","4,8189","4,8189","4,8189","","-0,81%"
"29.06.2023","4,8581","4,8581","4,8581","4,8581","","0,04%"
"28.06.2023","4,8560","4,8560","4,8560","4,8560","","1,38%"
"27.06.2023","4,7900","4,7900","4,7900","4,7900","","0,43%"
"26.06.2023","4,7695","4,7695","4,7695","4,7695","","-0,21%"
"23.06.2023","4,7796","4,7796","4,7796","4,7796","","0,10%"
"22.06.2023","4,7747","4,7747","4,7747","4,7747","","-0,09%"
"21.06.2023","4,7792","4,7792","4,7792","4,7792","","-0,28%"
"20.06.2023","4,7927","4,7927","4,7927","4,7927","","0,27%"
"19.06.2023","4,7800","4,7800","4,7800","4,7800","","-1,00%"
"16.06.2023","4,8283","4,8283","4,8283","4,8283","","0,13%"
"15.06.2023","4,8219","4,8219","4,8219","4,8219","","-0,50%"
"14.06.2023","4,8459","4,8459","4,8459","4,8459","","-0,15%"
"13.06.2023","4,8530","4,8530","4,8530","4,8530","","-0,61%"
"12.06.2023","4,8829","4,8829","4,8829","4,8829","","-0,18%"
"09.06.2023","4,8919","4,8919","4,8919","4,8919","","-0,40%"
"07.06.2023","4,9116","4,9116","4,9116","4,9116","","-0,35%"
"06.06.2023","4,9289","4,9233","4,9289","4,9233","","0,11%"
"05.06.2023","4,9233","4,9233","4,9233","4,9233","","-0,65%"
"02.06.2023","4,9555","4,9555","4,9555","4,9555","","-1,57%"
"01.06.2023","5,0347","5,0956","5,0956","5,0347","","-1,20%"
"31.05.2023","5,0956","5,0956","5,0956","5,0956","","0,72%"
"30.05.2023","5,0590","5,0590","5,0590","5,0590","","1,28%"
"29.05.2023","4,9951","4,9951","4,9951","4,9951","","-0,32%"
"26.05.2023","5,0111","5,0111","5,0111","5,0111","","0,25%"
"25.05.2023","4,9987","4,9987","4,9987","4,9987","","1,04%"
"24.05.2023","4,9471","4,9471","4,9471","4,9471","","-0,40%"
"23.05.2023","4,9671","4,9677","4,9677","4,9671","","-0,01%"
"22.05.2023","4,9677","4,9677","4,9677","4,9677","","-0,36%"
"19.05.2023","4,9855","4,9855","4,9855","4,9855","","0,43%"
"18.05.2023","4,9644","4,9644","4,9644","4,9644","","0,27%"
"17.05.2023","4,9510","4,9119","4,9510","4,9119","","0,80%"
"16.05.2023","4,9119","4,9119","4,9119","4,9119","","0,04%"
"15.05.2023","4,9100","4,9231","4,9231","4,9100","","-0,27%"
"12.05.2023","4,9231","4,9231","4,9231","4,9231","","-0,93%"
"11.05.2023","4,9693","4,9693","4,9693","4,9693","","0,30%"
"10.05.2023","4,9544","4,9544","4,9544","4,9544","","-0,92%"
"09.05.2023","5,0004","5,0004","5,0004","5,0004","","0,63%"
"08.05.2023","4,9693","4,9693","4,9693","4,9693","","0,00%"
"05.05.2023","4,9693","4,9693","4,9693","4,9693","","-0,82%"
"04.05.2023","5,0103","5,0103","5,0103","5,0103","","-0,24%"
"03.05.2023","5,0224","5,0224","5,0224","5,0224","","-0,21%"
"02.05.2023","5,0332","5,0332","5,0332","5,0332","","0,65%"
"28.04.2023","5,0004","5,0004","5,0004","5,0004","","-0,29%"
"27.04.2023","5,0147","5,0147","5,0147","5,0147","","-0,86%"
"26.04.2023","5,0582","5,0582","5,0582","5,0582","","-0,06%"
"25.04.2023","5,0610","5,0610","5,0610","5,0610","","0,04%"
"24.04.2023","5,0592","5,0592","5,0592","5,0592","","0,19%"
"20.04.2023","5,0494","5,0494","5,0494","5,0494","","0,06%"
"19.04.2023","5,0464","5,0464","5,0464","5,0464","","1,59%"
"18.04.2023","4,9675","4,9675","4,9675","4,9675","","0,52%"
"17.04.2023","4,9418","4,9418","4,9418","4,9418","","-0,07%"
"14.04.2023","4,9452","4,9452","4,9452","4,9452","","0,73%"
"13.04.2023","4,9094","4,9094","4,9094","4,9094","","-0,81%"
"12.04.2023","4,9493","4,9493","4,9493","4,9493","","-1,26%"
"11.04.2023","5,0125","5,0125","5,0125","5,0125","","-1,39%"
"10.04.2023","5,0831","5,0831","5,0831","5,0831","","0,30%"
"06.04.2023","5,0680","5,0680","5,0680","5,0680","","0,47%"
"05.04.2023","5,0444","5,0444","5,0444","5,0444","","-0,62%"
"04.04.2023","5,0759","5,0759","5,0759","5,0759","","0,25%"
"03.04.2023","5,0634","5,0634","5,0634","5,0634","","-0,33%"
"31.03.2023","5,0801","5,0801","5,0801","5,0801","","-0,88%"
"30.03.2023","5,1251","5,1251","5,1251","5,1251","","-0,46%"
"29.03.2023","5,1490","5,1490","5,1490","5,1490","","-0,46%"
"28.03.2023","5,1730","5,1730","5,1730","5,1730","","-1,10%"
"27.03.2023","5,2303","5,2303","5,2303","5,2303","","-1,16%"
"24.03.2023","5,2918","5,2918","5,2918","5,2918","","0,55%"
"23.03.2023","5,2629","5,2629","5,2629","5,2629","","-0,03%"
"22.03.2023","5,2645","5,2645","5,2645","5,2645","","0,39%"
"21.03.2023","5,2441","5,2441","5,2441","5,2441","","-0,04%"
"20.03.2023","5,2464","5,2676","5,2676","5,2464","","-0,40%"
"17.03.2023","5,2676","5,2676","5,2676","5,2676","","-0,40%"
"16.03.2023","5,2889","5,2889","5,2889","5,2889","","-0,17%"
"15.03.2023","5,2978","5,2359","5,2978","5,2359","","1,18%"
